stream,price_type,bar_type,ts_event_ns,ts_init_ns,open,high,low,close,volume,ts_event,ts_init
strategy_5min,ASK,EURUSD.FOREX_MS-5-MINUTE-ASK-INTERNAL,1714424400000000000,1714424400000000000,1.07202,1.07237,1.07197,1.07234,236.0,2024-04-29 21:00:00+00:00,2024-04-29 21:00:00+00:00
strategy_5min,BID,EURUSD.FOREX_MS-5-MINUTE-BID-INTERNAL,1714424400000000000,1714424400000000000,1.072,1.07207,1.07194,1.07202,270.0,2024-04-29 21:00:00+00:00,2024-04-29 21:00:00+00:00
strategy_5min,ASK,EURUSD.FOREX_MS-5-MINUTE-ASK-INTERNAL,1714424700000000000,1714424700000000000,1.07234,1.07238,1.07224,1.07224,26.0,2024-04-29 21:05:00+00:00,2024-04-29 21:05:00+00:00
strategy_5min,BID,EURUSD.FOREX_MS-5-MINUTE-BID-INTERNAL,1714424700000000000,1714424700000000000,1.07202,1.07207,1.07202,1.07207,36.0,2024-04-29 21:05:00+00:00,2024-04-29 21:05:00+00:00
strategy_5min,ASK,EURUSD.FOREX_MS-5-MINUTE-ASK-INTERNAL,1714425000000000000,1714425000000000000,1.07225,1.07229,1.07214,1.07219,46.0,2024-04-29 21:10:00+00:00,2024-04-29 21:10:00+00:00
strategy_5min,BID,EURUSD.FOREX_MS-5-MINUTE-BID-INTERNAL,1714425000000000000,1714425000000000000,1.07205,1.07212,1.07205,1.07212,91.0,2024-04-29 21:10:00+00:00,2024-04-29 21:10:00+00:00
strategy_5min,ASK,EURUSD.FOREX_MS-5-MINUTE-ASK-INTERNAL,1714425300000000000,1714425300000000000,1.07219,1.07233,1.07213,1.07214,33.0,2024-04-29 21:15:00+00:00,2024-04-29 21:15:00+00:00
strategy_5min,BID,EURUSD.FOREX_MS-5-MINUTE-BID-INTERNAL,1714425300000000000,1714425300000000000,1.07211,1.07211,1.07205,1.07206,24.0,2024-04-29 21:15:00+00:00,2024-04-29 21:15:00+00:00
strategy_5min,ASK,EURUSD.FOREX_MS-5-MINUTE-ASK-INTERNAL,1714425600000000000,1714425600000000000,1.07215,1.07219,1.07206,1.07211,106.0,2024-04-29 21:20:00+00:00,2024-04-29 21:20:00+00:00
strategy_5min,BID,EURUSD.FOREX_MS-5-MINUTE-BID-INTERNAL,1714425600000000000,1714425600000000000,1.07207,1.0721,1.072,1.07203,122.0,2024-04-29 21:20:00+00:00,2024-04-29 21:20:00+00:00
